,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Spot Price,Fed Funds Rate,Maturity,Type,Mid
161,SPY210416C00421000,2021-03-16 2:00PM EDT,421.0,0.35,0.0,0.0,0.0,-,141,1165,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
162,SPY210416C00422000,2021-03-16 3:51PM EDT,422.0,0.32,0.0,0.0,0.0,-,315,1222,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
163,SPY210416C00423000,2021-03-16 3:52PM EDT,423.0,0.28,0.0,0.0,0.0,-,1200,2657,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
164,SPY210416C00424000,2021-03-16 2:14PM EDT,424.0,0.24,0.0,0.0,0.0,-,121,1034,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
165,SPY210416C00425000,2021-03-16 3:29PM EDT,425.0,0.22,0.0,0.0,0.0,-,274,23475,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
166,SPY210416C00426000,2021-03-16 3:46PM EDT,426.0,0.2,0.0,0.0,0.0,-,19,2263,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
167,SPY210416C00427000,2021-03-16 1:50PM EDT,427.0,0.17,0.0,0.0,0.0,-,751,973,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
168,SPY210416C00428000,2021-03-16 11:12AM EDT,428.0,0.15,0.0,0.0,0.0,-,13,2860,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
169,SPY210416C00429000,2021-03-16 3:37PM EDT,429.0,0.12,0.0,0.0,0.0,-,28,706,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
170,SPY210416C00430000,2021-03-16 3:27PM EDT,430.0,0.12,0.0,0.0,0.0,-,2629,47618,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
171,SPY210416C00435000,2021-03-16 3:14PM EDT,435.0,0.08,0.0,0.0,0.0,-,68,3183,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
172,SPY210416C00440000,2021-03-16 4:00PM EDT,440.0,0.04,0.0,0.0,0.0,-,41,4387,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
173,SPY210416C00445000,2021-03-16 10:37AM EDT,445.0,0.04,0.0,0.0,0.0,-,352,2913,6.25%,394.36,2021-02-01,2021-04-16,C,0.0
174,SPY210416C00450000,2021-03-16 3:37PM EDT,450.0,0.03,0.0,0.0,0.0,-,43,13689,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
175,SPY210416C00455000,2021-03-16 12:17PM EDT,455.0,0.02,0.0,0.0,0.0,-,2,470,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
176,SPY210416C00460000,2021-03-16 12:23PM EDT,460.0,0.01,0.0,0.0,0.0,-,201,3369,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
177,SPY210416C00465000,2021-03-15 3:57PM EDT,465.0,0.01,0.0,0.0,0.0,-,1,552,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
178,SPY210416C00470000,2021-03-15 2:17PM EDT,470.0,0.01,0.0,0.0,0.0,-,100,1109,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
179,SPY210416C00475000,2021-03-16 3:37PM EDT,475.0,0.01,0.0,0.0,0.0,-,173,1302,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
180,SPY210416C00480000,2021-03-16 12:44PM EDT,480.0,0.01,0.0,0.0,0.0,-,160,1145,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
181,SPY210416C00485000,2021-03-16 1:30PM EDT,485.0,0.01,0.01,0.0,0.0,-,1,308,12.50%,394.36,2021-02-01,2021-04-16,C,0.005
182,SPY210416C00490000,2021-03-15 9:30AM EDT,490.0,0.01,0.01,0.0,0.0,-,2,1011,12.50%,394.36,2021-02-01,2021-04-16,C,0.005
183,SPY210416C00495000,2021-03-11 2:23PM EDT,495.0,0.01,0.0,0.0,0.0,-,3,225,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
184,SPY210416C00500000,2021-03-12 10:32AM EDT,500.0,0.01,0.0,0.0,0.0,-,173,2513,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
185,SPY210416C00505000,2021-02-25 10:30AM EDT,505.0,0.02,0.0,0.0,0.0,-,5,174,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
186,SPY210416C00510000,2021-03-04 12:31PM EDT,510.0,0.01,0.0,0.0,0.0,-,9,731,12.50%,394.36,2021-02-01,2021-04-16,C,0.0
187,SPY210416C00515000,2021-03-15 3:52PM EDT,515.0,0.01,0.0,0.0,0.0,-,20,787,25.00%,394.36,2021-02-01,2021-04-16,C,0.0
0,SPY210416P00165000,2021-03-16 3:51PM EDT,165.0,0.01,0.0,0.0,0.0,-,1211,10174,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
1,SPY210416P00170000,2021-03-16 11:32AM EDT,170.0,0.01,0.0,0.0,0.0,-,6,2962,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
2,SPY210416P00175000,2021-03-15 10:13AM EDT,175.0,0.02,0.0,0.0,0.0,-,1,7408,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
3,SPY210416P00180000,2021-03-15 12:52PM EDT,180.0,0.01,0.0,0.0,0.0,-,4,2249,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
4,SPY210416P00185000,2021-03-15 10:57AM EDT,185.0,0.02,0.0,0.0,0.0,-,5,2440,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
5,SPY210416P00190000,2021-03-16 3:18PM EDT,190.0,0.02,0.0,0.0,0.0,-,12,2463,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
6,SPY210416P00195000,2021-03-16 3:34PM EDT,195.0,0.02,0.0,0.0,0.0,-,3,1662,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
7,SPY210416P00200000,2021-03-16 1:51PM EDT,200.0,0.02,0.0,0.0,0.0,-,44,4646,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
8,SPY210416P00205000,2021-03-15 1:28PM EDT,205.0,0.03,0.0,0.0,0.0,-,40,1408,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
9,SPY210416P00210000,2021-03-16 10:36AM EDT,210.0,0.02,0.0,0.0,0.0,-,60,13862,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
10,SPY210416P00215000,2021-03-16 1:41PM EDT,215.0,0.03,0.0,0.0,0.0,-,10,15176,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
11,SPY210416P00220000,2021-03-16 4:03PM EDT,220.0,0.03,0.0,0.0,0.0,-,12,3574,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
12,SPY210416P00225000,2021-03-16 3:56PM EDT,225.0,0.04,0.0,0.0,0.0,-,51,4561,50.00%,394.36,2021-02-01,2021-04-16,P,0.0
13,SPY210416P00230000,2021-03-16 2:29PM EDT,230.0,0.04,0.0,0.0,0.0,-,15,2657,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
14,SPY210416P00235000,2021-03-15 2:37PM EDT,235.0,0.06,0.0,0.0,0.0,-,1,4020,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
15,SPY210416P00240000,2021-03-16 11:36AM EDT,240.0,0.06,0.0,0.0,0.0,-,1,2864,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
16,SPY210416P00245000,2021-03-15 3:58PM EDT,245.0,0.08,0.0,0.0,0.0,-,5,14396,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
17,SPY210416P00250000,2021-03-16 2:29PM EDT,250.0,0.07,0.0,0.0,0.0,-,480,4628,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
18,SPY210416P00255000,2021-03-16 4:01PM EDT,255.0,0.09,0.0,0.0,0.0,-,4,6795,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
19,SPY210416P00260000,2021-03-16 3:59PM EDT,260.0,0.1,0.0,0.0,0.0,-,146,11876,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
20,SPY210416P00265000,2021-03-16 3:11PM EDT,265.0,0.1,0.0,0.0,0.0,-,40,3080,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
21,SPY210416P00270000,2021-03-16 3:15PM EDT,270.0,0.11,0.0,0.0,0.0,-,92,3478,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
22,SPY210416P00271000,2021-03-11 4:25PM EDT,271.0,0.22,0.0,0.0,0.0,-,456,3435,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
23,SPY210416P00272000,2021-03-16 4:01PM EDT,272.0,0.13,0.0,0.0,0.0,-,36,2189,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
24,SPY210416P00273000,2021-03-16 4:09PM EDT,273.0,0.13,0.0,0.0,0.0,-,30,2365,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
25,SPY210416P00274000,2021-03-16 3:14PM EDT,274.0,0.13,0.0,0.0,0.0,-,13,3250,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
26,SPY210416P00275000,2021-03-16 1:06PM EDT,275.0,0.12,0.0,0.0,0.0,-,637,3530,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
27,SPY210416P00276000,2021-03-09 4:56PM EDT,276.0,0.14,0.0,0.0,0.0,-,1,3080,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
28,SPY210416P00277000,2021-03-12 4:41PM EDT,277.0,0.15,0.0,0.0,0.0,-,361,1195,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
29,SPY210416P00278000,2021-03-12 1:15PM EDT,278.0,0.25,0.0,0.0,0.0,-,1,1312,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
30,SPY210416P00279000,2021-03-16 3:09PM EDT,279.0,0.15,0.0,0.0,0.0,-,6,1195,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
31,SPY210416P00280000,2021-03-16 2:02PM EDT,280.0,0.14,0.0,0.0,0.0,-,95,9160,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
32,SPY210416P00281000,2021-03-15 10:19AM EDT,281.0,0.2,0.0,0.0,0.0,-,1,1931,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
33,SPY210416P00282000,2021-03-09 10:58AM EDT,282.0,0.26,0.0,0.0,0.0,-,13,1980,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
34,SPY210416P00283000,2021-03-16 10:48AM EDT,283.0,0.16,0.0,0.0,0.0,-,1502,1750,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
35,SPY210416P00284000,2021-03-10 2:45PM EDT,284.0,0.17,0.0,0.0,0.0,-,2,1259,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
36,SPY210416P00285000,2021-03-16 1:35PM EDT,285.0,0.16,0.0,0.0,0.0,-,10,2628,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
37,SPY210416P00286000,2021-03-12 4:39PM EDT,286.0,0.22,0.0,0.0,0.0,-,10,988,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
38,SPY210416P00287000,2021-03-15 10:15AM EDT,287.0,0.22,0.0,0.0,0.0,-,281,678,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
39,SPY210416P00288000,2021-03-11 11:48AM EDT,288.0,0.28,0.0,0.0,0.0,-,123,1629,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
40,SPY210416P00289000,2021-03-16 11:07AM EDT,289.0,0.19,0.0,0.0,0.0,-,5,1500,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
41,SPY210416P00290000,2021-03-16 2:49PM EDT,290.0,0.19,0.0,0.0,0.0,-,348,58613,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
42,SPY210416P00291000,2021-03-15 3:54PM EDT,291.0,0.22,0.0,0.0,0.0,-,20,2482,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
43,SPY210416P00292000,2021-03-16 2:04PM EDT,292.0,0.18,0.0,0.0,0.0,-,36,1374,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
44,SPY210416P00293000,2021-03-12 4:41PM EDT,293.0,0.23,0.0,0.0,0.0,-,20,1359,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
45,SPY210416P00294000,2021-03-15 10:42AM EDT,294.0,0.27,0.0,0.0,0.0,-,4,1140,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
46,SPY210416P00295000,2021-03-16 12:32PM EDT,295.0,0.21,0.0,0.0,0.0,-,14,5472,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
47,SPY210416P00296000,2021-03-16 10:11AM EDT,296.0,0.22,0.0,0.0,0.0,-,1,1927,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
48,SPY210416P00297000,2021-03-16 1:20PM EDT,297.0,0.21,0.0,0.0,0.0,-,796,3775,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
49,SPY210416P00298000,2021-03-16 2:37PM EDT,298.0,0.23,0.0,0.0,0.0,-,19,1974,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
50,SPY210416P00299000,2021-03-16 2:31PM EDT,299.0,0.23,0.0,0.0,0.0,-,1531,3827,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
51,SPY210416P00300000,2021-03-16 3:24PM EDT,300.0,0.23,0.0,0.0,0.0,-,2805,68332,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
52,SPY210416P00301000,2021-03-16 1:42PM EDT,301.0,0.24,0.0,0.0,0.0,-,461,2246,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
53,SPY210416P00302000,2021-03-15 2:19PM EDT,302.0,0.25,0.0,0.0,0.0,-,31,5923,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
54,SPY210416P00303000,2021-03-16 3:21PM EDT,303.0,0.25,0.0,0.0,0.0,-,181,14776,25.00%,394.36,2021-02-01,2021-04-16,P,0.0
55,SPY210416P00304000,2021-03-16 2:30PM EDT,304.0,0.26,0.0,0.0,0.0,-,1635,9063,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
56,SPY210416P00305000,2021-03-16 12:48PM EDT,305.0,0.26,0.0,0.0,0.0,-,916,20807,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
57,SPY210416P00306000,2021-03-16 3:17PM EDT,306.0,0.27,0.0,0.0,0.0,-,85,1976,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
58,SPY210416P00307000,2021-03-15 2:39PM EDT,307.0,0.28,0.0,0.0,0.0,-,29,2003,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
59,SPY210416P00308000,2021-03-16 10:28AM EDT,308.0,0.28,0.0,0.0,0.0,-,11,2576,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
60,SPY210416P00309000,2021-03-16 2:35PM EDT,309.0,0.29,0.0,0.0,0.0,-,1583,4934,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
61,SPY210416P00310000,2021-03-16 3:53PM EDT,310.0,0.3,0.0,0.0,0.0,-,30525,56297,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
62,SPY210416P00311000,2021-03-16 2:37PM EDT,311.0,0.31,0.0,0.0,0.0,-,35,3289,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
63,SPY210416P00312000,2021-03-16 4:12PM EDT,312.0,0.32,0.0,0.0,0.0,-,1799,5877,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
64,SPY210416P00313000,2021-03-16 1:59PM EDT,313.0,0.31,0.0,0.0,0.0,-,29,4462,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
65,SPY210416P00314000,2021-03-16 11:29AM EDT,314.0,0.33,0.0,0.0,0.0,-,35,3115,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
66,SPY210416P00315000,2021-03-16 4:12PM EDT,315.0,0.35,0.0,0.0,0.0,-,79,97263,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
67,SPY210416P00316000,2021-03-16 4:09PM EDT,316.0,0.35,0.0,0.0,0.0,-,50,3473,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
68,SPY210416P00317000,2021-03-16 2:12PM EDT,317.0,0.36,0.0,0.0,0.0,-,112,3000,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
69,SPY210416P00318000,2021-03-16 2:33PM EDT,318.0,0.36,0.0,0.0,0.0,-,34,2764,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
70,SPY210416P00319000,2021-03-16 4:09PM EDT,319.0,0.39,0.0,0.0,0.0,-,1291,3346,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
71,SPY210416P00320000,2021-03-16 3:27PM EDT,320.0,0.37,0.0,0.0,0.0,-,1402,72437,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
72,SPY210416P00321000,2021-03-16 2:33PM EDT,321.0,0.39,0.0,0.0,0.0,-,160,4761,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
73,SPY210416P00322000,2021-03-16 2:32PM EDT,322.0,0.4,0.0,0.0,0.0,-,166,2657,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
74,SPY210416P00323000,2021-03-16 2:32PM EDT,323.0,0.41,0.0,0.0,0.0,-,238,4406,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
75,SPY210416P00324000,2021-03-16 2:37PM EDT,324.0,0.43,0.0,0.0,0.0,-,34,2857,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
76,SPY210416P00325000,2021-03-16 4:06PM EDT,325.0,0.45,0.0,0.0,0.0,-,150,57136,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
77,SPY210416P00326000,2021-03-16 3:37PM EDT,326.0,0.45,0.0,0.0,0.0,-,276,2967,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
78,SPY210416P00327000,2021-03-16 3:43PM EDT,327.0,0.45,0.0,0.0,0.0,-,118,3826,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
79,SPY210416P00328000,2021-03-16 2:11PM EDT,328.0,0.48,0.0,0.0,0.0,-,45,4221,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
80,SPY210416P00329000,2021-03-16 3:43PM EDT,329.0,0.5,0.0,0.0,0.0,-,49,2151,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
81,SPY210416P00330000,2021-03-16 4:12PM EDT,330.0,0.51,0.0,0.0,0.0,-,66494,101973,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
82,SPY210416P00331000,2021-03-16 3:34PM EDT,331.0,0.49,0.0,0.0,0.0,-,1053,3010,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
83,SPY210416P00332000,2021-03-16 3:36PM EDT,332.0,0.5,0.0,0.0,0.0,-,63,5283,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
84,SPY210416P00333000,2021-03-16 3:55PM EDT,333.0,0.55,0.0,0.0,0.0,-,70,2917,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
85,SPY210416P00334000,2021-03-16 4:13PM EDT,334.0,0.56,0.0,0.0,0.0,-,129,2497,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
86,SPY210416P00335000,2021-03-16 3:53PM EDT,335.0,0.59,0.0,0.0,0.0,-,601,45073,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
87,SPY210416P00336000,2021-03-16 3:50PM EDT,336.0,0.59,0.0,0.0,0.0,-,90,50115,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
88,SPY210416P00337000,2021-03-16 2:27PM EDT,337.0,0.63,0.0,0.0,0.0,-,31,4862,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
89,SPY210416P00338000,2021-03-16 3:31PM EDT,338.0,0.63,0.0,0.0,0.0,-,45,1451,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
90,SPY210416P00339000,2021-03-16 2:04PM EDT,339.0,0.66,0.0,0.0,0.0,-,36,2341,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
91,SPY210416P00340000,2021-03-16 4:06PM EDT,340.0,0.7,0.0,0.0,0.0,-,3022,59491,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
92,SPY210416P00341000,2021-03-16 2:33PM EDT,341.0,0.7,0.0,0.0,0.0,-,261,5178,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
93,SPY210416P00342000,2021-03-16 4:12PM EDT,342.0,0.73,0.0,0.0,0.0,-,544,8279,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
94,SPY210416P00343000,2021-03-16 3:28PM EDT,343.0,0.76,0.0,0.0,0.0,-,56,7675,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
95,SPY210416P00344000,2021-03-16 3:11PM EDT,344.0,0.8,0.0,0.0,0.0,-,194,3976,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
96,SPY210416P00345000,2021-03-16 4:00PM EDT,345.0,0.84,0.0,0.0,0.0,-,9120,25704,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
97,SPY210416P00346000,2021-03-16 3:31PM EDT,346.0,0.83,0.0,0.0,0.0,-,217,2917,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
98,SPY210416P00347000,2021-03-16 3:23PM EDT,347.0,0.88,0.0,0.0,0.0,-,946,6138,12.50%,394.36,2021-02-01,2021-04-16,P,0.0
99,SPY210416P00348000,2021-03-16 3:42PM EDT,348.0,0.86,0.0,0.0,0.0,-,414,2836,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
100,SPY210416P00349000,2021-03-16 4:00PM EDT,349.0,0.97,0.0,0.0,0.0,-,843,6634,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
101,SPY210416P00350000,2021-03-16 4:14PM EDT,350.0,0.96,0.0,0.0,0.0,-,40674,113594,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
102,SPY210416P00351000,2021-03-16 3:47PM EDT,351.0,1.01,0.0,0.0,0.0,-,892,10915,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
103,SPY210416P00352000,2021-03-16 3:55PM EDT,352.0,1.08,0.0,0.0,0.0,-,1295,5589,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
104,SPY210416P00353000,2021-03-16 3:55PM EDT,353.0,1.12,0.0,0.0,0.0,-,999,4901,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
105,SPY210416P00354000,2021-03-16 3:05PM EDT,354.0,1.17,0.0,0.0,0.0,-,765,3711,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
106,SPY210416P00355000,2021-03-16 4:01PM EDT,355.0,1.22,0.0,0.0,0.0,-,3980,34231,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
107,SPY210416P00356000,2021-03-16 3:51PM EDT,356.0,1.25,0.0,0.0,0.0,-,2236,9230,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
108,SPY210416P00357000,2021-03-16 3:56PM EDT,357.0,1.31,0.0,0.0,0.0,-,1352,8256,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
109,SPY210416P00358000,2021-03-16 4:03PM EDT,358.0,1.36,0.0,0.0,0.0,-,1978,8479,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
110,SPY210416P00359000,2021-03-16 3:28PM EDT,359.0,1.37,0.0,0.0,0.0,-,717,7025,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
111,SPY210416P00360000,2021-03-16 4:12PM EDT,360.0,1.43,0.0,0.0,0.0,-,15730,68426,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
112,SPY210416P00361000,2021-03-16 3:31PM EDT,361.0,1.5,0.0,0.0,0.0,-,289,6709,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
113,SPY210416P00362000,2021-03-16 3:49PM EDT,362.0,1.61,0.0,0.0,0.0,-,15781,18584,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
114,SPY210416P00363000,2021-03-16 3:46PM EDT,363.0,1.61,0.0,0.0,0.0,-,403,8553,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
115,SPY210416P00364000,2021-03-16 4:14PM EDT,364.0,1.66,0.0,0.0,0.0,-,1287,4960,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
116,SPY210416P00365000,2021-03-16 4:02PM EDT,365.0,1.82,0.0,0.0,0.0,-,2828,60609,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
117,SPY210416P00366000,2021-03-16 3:46PM EDT,366.0,1.83,0.0,0.0,0.0,-,785,7107,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
118,SPY210416P00367000,2021-03-16 3:57PM EDT,367.0,1.98,0.0,0.0,0.0,-,407,6655,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
119,SPY210416P00368000,2021-03-16 3:22PM EDT,368.0,2.0,0.0,0.0,0.0,-,956,5775,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
120,SPY210416P00369000,2021-03-16 4:02PM EDT,369.0,2.14,0.0,0.0,0.0,-,361,5902,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
121,SPY210416P00370000,2021-03-16 4:08PM EDT,370.0,2.18,0.0,0.0,0.0,-,17711,71150,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
122,SPY210416P00371000,2021-03-16 4:02PM EDT,371.0,2.31,0.0,0.0,0.0,-,8592,13596,6.25%,394.36,2021-02-01,2021-04-16,P,0.0
123,SPY210416P00372000,2021-03-16 4:04PM EDT,372.0,2.43,0.0,0.0,0.0,-,1036,6682,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
124,SPY210416P00373000,2021-03-16 4:02PM EDT,373.0,2.55,0.0,0.0,0.0,-,1562,7353,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
125,SPY210416P00374000,2021-03-16 4:07PM EDT,374.0,2.61,0.0,0.0,0.0,-,2661,8498,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
126,SPY210416P00375000,2021-03-16 4:04PM EDT,375.0,2.77,0.0,0.0,0.0,-,4395,70851,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
127,SPY210416P00376000,2021-03-16 4:07PM EDT,376.0,2.83,0.0,0.0,0.0,-,1868,8082,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
128,SPY210416P00377000,2021-03-16 3:56PM EDT,377.0,3.05,0.0,0.0,0.0,-,1285,5723,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
129,SPY210416P00378000,2021-03-16 3:38PM EDT,378.0,3.04,0.0,0.0,0.0,-,1897,9851,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
130,SPY210416P00379000,2021-03-16 4:02PM EDT,379.0,3.34,0.0,0.0,0.0,-,1278,5720,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
131,SPY210416P00380000,2021-03-16 4:12PM EDT,380.0,3.38,0.0,0.0,0.0,-,54673,111134,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
132,SPY210416P00381000,2021-03-16 4:01PM EDT,381.0,3.67,0.0,0.0,0.0,-,3535,8307,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
133,SPY210416P00382000,2021-03-16 3:58PM EDT,382.0,3.86,0.0,0.0,0.0,-,11839,17446,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
134,SPY210416P00383000,2021-03-16 4:12PM EDT,383.0,3.85,0.0,0.0,0.0,-,2183,7478,3.13%,394.36,2021-02-01,2021-04-16,P,0.0
135,SPY210416P00384000,2021-03-16 3:29PM EDT,384.0,4.08,0.0,0.0,0.0,-,1207,8161,1.56%,394.36,2021-02-01,2021-04-16,P,0.0
136,SPY210416P00385000,2021-03-16 4:09PM EDT,385.0,4.31,0.0,0.0,0.0,-,4404,33434,1.56%,394.36,2021-02-01,2021-04-16,P,0.0
137,SPY210416P00386000,2021-03-16 4:00PM EDT,386.0,4.66,0.0,0.0,0.0,-,1144,7756,1.56%,394.36,2021-02-01,2021-04-16,P,0.0
